issue_id,comment_id,user_id,login,name,location,gender
1527268155,1377157774,6212603,auvipy,"Asif Saif Uddin {""Auvi"":""অভি""}",Bangladesh,male
1527268155,1377165142,6212603,auvipy,"Asif Saif Uddin {""Auvi"":""অভি""}",Bangladesh,male
613337048,613337048,89887,dsebastien,Sebastien Dubois,Belgium,male
613337048,1616316141,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616628878,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616765804,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616770080,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616772698,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616773782,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616774650,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616778006,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616779364,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616785732,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616795761,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616796887,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616801953,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616804922,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616808031,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616809073,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616812242,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616814153,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616819266,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616820026,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616825174,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1616829422,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1616861362,9985963,big-r81,Ronny Berndt,Germany,male
613337048,1617028737,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1617664814,47223,rnewson,Robert Newson,,male
613337048,1617668261,47223,rnewson,Robert Newson,,male
613337048,1618642521,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1618947557,47223,rnewson,Robert Newson,,male
613337048,1618977062,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1622515799,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1624021970,12751611,ronnievsmith,Ronnie Smith,"New Orleans, LA",male
613337048,1624041986,47223,rnewson,Robert Newson,,male
869840472,869840472,83346436,RalphPorter,,,unknown
869840472,828409105,83346436,RalphPorter,,,unknown
869840472,828502233,1444784,amtriathlon,Alejandro Martinez,,male
548445007,548445007,56628276,lavamann,,,unknown
548445007,573337228,1444784,amtriathlon,Alejandro Martinez,,male
548445007,573342309,56628276,lavamann,,,unknown
548445007,573343114,1444784,amtriathlon,Alejandro Martinez,,male
548445007,573343614,56628276,lavamann,,,unknown
548445007,573355133,1444784,amtriathlon,Alejandro Martinez,,male
548445007,573394727,56628276,lavamann,,,unknown
548445007,573395673,142876,liversedge,Mark Liversedge,UK,male
548445007,573397136,56628276,lavamann,,,unknown
548445007,573397310,56628276,lavamann,,,unknown
548445007,573405524,1444784,amtriathlon,Alejandro Martinez,,male
540979735,540979735,56796799,galileo-82,galileo-82,,unknown
540979735,567951688,1444784,amtriathlon,Alejandro Martinez,,male
540979735,567955734,56796799,galileo-82,galileo-82,,unknown
540979735,567980877,1444784,amtriathlon,Alejandro Martinez,,male
540979735,568192681,56796799,galileo-82,galileo-82,,unknown
540979735,568193695,1444784,amtriathlon,Alejandro Martinez,,male
540979735,568268229,56796799,galileo-82,galileo-82,,unknown
540979735,568269390,1444784,amtriathlon,Alejandro Martinez,,male
540979735,568271817,56796799,galileo-82,galileo-82,,unknown
540979735,589971105,61348882,nanainmk,,,unknown
540979735,589982864,1444784,amtriathlon,Alejandro Martinez,,male
814421264,814421264,30827238,thernstig,Tobias Hernstig,,male
814421264,799237275,73113145,enyoghasim,David Enyoghasim,,male
814421264,799475691,30827238,thernstig,Tobias Hernstig,,male
814421264,842343520,30827238,thernstig,Tobias Hernstig,,male
814421264,842347633,67512,dougwilson,Douglas Wilson,,male
814421264,842509115,30827238,thernstig,Tobias Hernstig,,male
814421264,842519269,73113145,enyoghasim,David Enyoghasim,,male
814421264,842573572,8460502,filipecatraia,filipe,Brussels,male
814421264,843830618,1271216,euoia,James Pickard,"Norwich, England",male
814421264,851864639,30827238,thernstig,Tobias Hernstig,,male
814421264,855432900,22199259,aravindvnair99,Aravind Nair,"Sydney, New South Wales, Australia",male
814421264,855450914,30827238,thernstig,Tobias Hernstig,,male
814421264,855455583,22199259,aravindvnair99,Aravind Nair,"Sydney, New South Wales, Australia",male
814421264,872144540,30827238,thernstig,Tobias Hernstig,,male
814421264,872219273,67512,dougwilson,Douglas Wilson,,male
814421264,1043120656,67512,dougwilson,Douglas Wilson,,male
577744765,577744765,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,601556168,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,602557717,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,602595333,67512,dougwilson,Douglas Wilson,,male
577744765,602988230,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,609009441,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,611259730,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,611260523,67512,dougwilson,Douglas Wilson,,male
577744765,611262649,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,613784052,67512,dougwilson,Douglas Wilson,,male
577744765,613787817,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,613789010,67512,dougwilson,Douglas Wilson,,male
577744765,613796332,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,613836449,67512,dougwilson,Douglas Wilson,,male
577744765,613841426,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,613842539,67512,dougwilson,Douglas Wilson,,male
577744765,613858249,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,615077688,67512,dougwilson,Douglas Wilson,,male
577744765,615093519,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,650777405,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,664036654,2925364,crandmck,Rand McKinney,"Aptos, CA",female
577744765,664091288,6447530,gireeshpunathil,Gireesh Punathil,India,unknown
577744765,664091631,67512,dougwilson,Douglas Wilson,,male
907232677,907232677,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,851357832,782193,bluca,Luca Boccassi,Scotland,male
907232677,851359117,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,851360791,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,851372951,782193,bluca,Luca Boccassi,Scotland,male
907232677,851395118,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,852035632,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,852089096,782193,bluca,Luca Boccassi,Scotland,male
907232677,852095381,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,1578712239,782193,bluca,Luca Boccassi,Scotland,male
907232677,1578719516,426015,mbalmer,Marc Balmer,Switzerland,male
907232677,1578724314,782193,bluca,Luca Boccassi,Scotland,male
1616936787,1616936787,46635221,thxrben,Thorben,Germany,male
1616936787,1461802658,15944841,rwmitchell,Richard Mitchell,Maryland,male
1616936787,1461814285,46635221,thxrben,Thorben,Germany,male
1616936787,1461852501,66907184,carlosala,Carlo Sala,Barcelona,male
1616936787,1461891768,46635221,thxrben,Thorben,Germany,male
1616936787,1461926722,66907184,carlosala,Carlo Sala,Barcelona,male
1616936787,1461955754,15944841,rwmitchell,Richard Mitchell,Maryland,male
1616936787,1462287769,46635221,thxrben,Thorben,Germany,male
1616936787,1462304502,15944841,rwmitchell,Richard Mitchell,Maryland,male
1616936787,1464620629,15944841,rwmitchell,Richard Mitchell,Maryland,male
1616936787,1465202429,15944841,rwmitchell,Richard Mitchell,Maryland,male
1616936787,1465207542,46635221,thxrben,Thorben,Germany,male
1616936787,1465211622,15944841,rwmitchell,Richard Mitchell,Maryland,male
1616936787,1465213511,1441704,mcornella,Marc Cornellà,"Barcelona, Spain",male
1616936787,1465217142,1441704,mcornella,Marc Cornellà,"Barcelona, Spain",male
436467857,436467857,3977813,Lanchon,,,unknown
436467857,486104049,22181740,lacasseio,Daniel Lacasse,,male
339498894,339498894,10565704,c3ph3us,ceph3us,Wrocław,unknown
339498894,403610103,1191797,oehme,Stefan Oehme,"Dresden, Germany",male
339498894,405948813,10565704,c3ph3us,ceph3us,Wrocław,unknown
339498894,405954317,1191797,oehme,Stefan Oehme,"Dresden, Germany",male
340715954,340715954,495495,thefringeninja,,,unknown
340715954,404576380,733364,kenany,Kenan Yildirim,USA,male
340715954,404577187,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
340599374,340599374,704044,pronebird,Andrej Mihajlov,,male
340599374,404502145,58669,akx,Aarni Koskela,Finland,male
340599374,404507723,704044,pronebird,Andrej Mihajlov,,male
340599374,404519128,172579,branneman,Bran van der Meer,"Rotterdam, the Netherlands",male
340599374,404520017,704044,pronebird,Andrej Mihajlov,,male
340599374,404520251,2393035,jpdriver,JP,"Vancouver, BC",unknown
340599374,404520512,7881228,nakedible-p,Nuutti Kotivuori,"Helsinki, Finland",unknown
340599374,404523546,704044,pronebird,Andrej Mihajlov,,male
340599374,404525239,9206,co3k,Kousuke Ebihara,"""><s>",male
340599374,404526848,6296006,EdwardDrapkin,Edward Drapkin,"Delray Beach, FL",male
340599374,404530671,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
340599374,404550816,1874103,paulirwin,Paul Irwin,"Colorado, USA",male
340599374,404556093,2192911,forrestab,Forrest Brown,,male
340599374,404556294,374505,OliverUv,Oliver Uvman,,male
340599374,404560361,14976516,sr229,Ayase Minori,/dev/urandom/,unknown
340599374,404562285,284360,cphoover,,,unknown
340599374,404562886,6149131,gedgaudasnikita,,,unknown
340599374,404563286,179599,ThiefMaster,Adrian,"Geneva, Switzerland",male
340599374,404563405,284360,cphoover,,,unknown
340599374,404563902,14976516,sr229,Ayase Minori,/dev/urandom/,unknown
340599374,404564500,374505,OliverUv,Oliver Uvman,,male
340599374,404565133,374505,OliverUv,Oliver Uvman,,male
340599374,404565813,14976516,sr229,Ayase Minori,/dev/urandom/,unknown
340599374,404568390,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
340599374,404569202,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
327130542,327130542,5973850,colebowl,Cole Reid,Canada,male
327130542,392619452,2467618,tolgabalci,Tolga Balci,"Virginia, US",male
327130542,392619580,18719417,moriyas1984,Moriyas,,female
327130542,392620073,39572711,AlpacaMyLunch,,,unknown
327130542,392620086,18431951,HenkWillcock,,,unknown
327130542,392620192,11094060,roshan092,,,unknown
327130542,392620327,30345600,mattcreta,Matthew Creta,Boston,male
327130542,392620832,967145,brandonpittman,Brandon Pittman,"Nagoya, Japan",male
327130542,392620839,20423667,happyrobotstudio,,,unknown
327130542,392621681,4160665,TomLingham,Tom Lingham,,male
327130542,392621819,967145,brandonpittman,Brandon Pittman,"Nagoya, Japan",male
327130542,392623317,5118588,EmandM,Emma,,female
327130542,392623389,39572711,AlpacaMyLunch,,,unknown
327130542,392623446,18719417,moriyas1984,Moriyas,,female
327130542,392624104,967145,brandonpittman,Brandon Pittman,"Nagoya, Japan",male
327130542,392624281,594211,nickwb,Nick Young,"Brisbane, Australia",male
327130542,392626994,5455404,ajithmjose,AJ,,unknown
327130542,392627314,806600,wgrant,William Grant,"Melbourne, Australia",male
327130542,392627936,4564952,itbaby,itool,,unknown
327130542,392628231,19720900,semogflex,Fabio Matsumoto,Tokyo,male
327130542,392628425,14816406,marcus-crane,Marcus Crane,"Auckland, New Zealand",male
327130542,392628846,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
327130542,392648459,757502,ceejbot,C J Silverio,"Menlo Park, CA",unknown
326712539,326712539,4194287,mapleeit,Zhaofeng Miao,Shenzhen,unknown
326712539,392816540,2255363,webpepper,webpepper,,unknown
326712539,403938503,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
299453048,299453048,20575,brodock,Gabriel Mazetto,Netherlands,male
299453048,367781159,23705771,ErikB26,Erik,Netherlands,male
299453048,367781544,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
299453048,367824728,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,232455334,783335,Delagen,Sergey Vohmyanin,Kirov,male
232455334,305087180,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,305092724,783335,Delagen,Sergey Vohmyanin,Kirov,male
232455334,305145797,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,305340266,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,305390062,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,305392470,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,305410475,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,305650972,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,305711177,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,306258627,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,306406494,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,306419252,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,306442778,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,306490497,2260305,Maistho,Gustav Bylund,Linköping,male
232455334,306572698,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,306811307,2260305,Maistho,Gustav Bylund,Linköping,male
232455334,311071479,164050,broofa,Robert Kieffer,"Bend, Oregon",male
232455334,311082387,2361826,AdriVanHoudt,Adri Van Houdt,Belgium,male
232455334,316052784,2564094,Hirse,Jan Pilzer,"Redmond, USA",female
232455334,324749282,5693835,mlc-mlapis,Miloš Lapiš,"Brno, Czech Republic",male
232455334,336462149,4494301,Stexxen,Steven,"Kent, England",male
232455334,336501037,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,373957801,13490339,willbattel,Will Battel,"Boston, Massachusetts",male
232455334,393327742,351953,Fotiman,,,unknown
232455334,393331668,351953,Fotiman,,,unknown
232455334,403285720,415044,bjouhier,Bruno Jouhier,Paris,male
232455334,403300432,415044,bjouhier,Bruno Jouhier,Paris,male
232455334,403302130,415044,bjouhier,Bruno Jouhier,Paris,male
232455334,403313186,827205,DanielRuf,Daniel Ruf,Germany,male
232455334,403313221,827205,DanielRuf,Daniel Ruf,Germany,male
232455334,403313472,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
232455334,403313905,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
102234932,102234932,567398,int3h,Matt Torok,"Berkeley, CA",male
102234932,135879144,567398,int3h,Matt Torok,"Berkeley, CA",male
102234932,156077224,1020740,Shasharala,,"WA, USA",unknown
102234932,157549963,418097,othiym23,零Rei,San Francisco,unknown
102234932,174083314,418097,othiym23,零Rei,San Francisco,unknown
102234932,256336654,203012,anthraxx,Levente Polyak,Germany,male
102234932,309403145,29212966,npm-robot,npm-robot,,unknown
102234932,356125782,203012,anthraxx,Levente Polyak,Germany,male
102234932,367688924,10137,ghost,Deleted user,"Nothing to see here, move along.",unknown
102234932,367702989,10676797,christianjgreen,Christian Green,,male
102234932,367989026,797670,marpuch,Marek Puchalski,"Wrocław, Poland",male
102234932,368110909,17535,zkat,Kat Marchán,stolen Chochenyo Ohlone land,female
8815842,8815842,313894,SLaks,SLaks,New Jersey,unknown
8815842,11961652,306324,guybrush,Patrick,Austria,male
8815842,16284176,289678,strk,Sandro Santilli,,male
8815842,16325651,306324,guybrush,Patrick,Austria,male
8815842,16335401,9287,isaacs,isaacs,Oakland CA,male
8815842,16372022,289678,strk,Sandro Santilli,,male
8815842,24532774,240684,djMax,Max Metral,"Boston, MA",male
8815842,41874363,1765130,dbkaplun,Dan Kaplun,,male
8815842,44191817,5982633,bitdivine,Max,UK,male
8815842,47747448,3481827,lukaslehmann,Lukas Lehmann,,male
8815842,48606850,451073,gaboom,Gábor C.,,male
8815842,48607230,313894,SLaks,SLaks,New Jersey,unknown
8815842,48633928,451073,gaboom,Gábor C.,,male
8815842,57716176,709274,fwestrom,Fred Westrom,"Birmingham, Alabama, United States",male
8815842,59743656,120915,banks,Paul Banks,"Devon, UK",male
8815842,70303543,656065,nevcos,Filipe Costa,"Aveiro, Portugal",male
8815842,97007071,1530410,kirill-konshin,Kirill Konshin,"San Francisco, California, US",male
8815842,126380401,9406772,JuHwon,Jürgen Wagner,Vienna,male
8815842,144996288,1498808,xogeny,Michael Tiller,Michigan,male
8815842,145474932,4313,febeling,Florian Ebeling,Berlin,male
8815842,145492666,1078185,kamilio,Kamil Jopek,,male
8815842,163108116,489866,mking,Matthew King,,male
8815842,169389079,779738,tonyghita,Tony Ghita,"Phoenix, AZ",male
8815842,169392015,532414,piranna,Jesús Leganés-Combarro,"Madrid, Spain - Abu Dhabi, UAE",male
8815842,169451651,418097,othiym23,零Rei,San Francisco,unknown
8815842,169463209,13697,tcurdt,Torsten Curdt,Berlin,male
8815842,169465421,418097,othiym23,零Rei,San Francisco,unknown
8815842,170845936,189580,LinusU,Linus Unnebäck,"Stockholm, Sweden",male
8815842,170941275,5982633,bitdivine,Max,UK,male
8815842,187389306,579922,akofman,Alexis Kofman,"Paris, France",female
8815842,187658354,5982633,bitdivine,Max,UK,male
8815842,240672593,54515,pygy,Pierre-Yves Gérardy,,male
8815842,256037505,7952216,cristiandan,Cristian Dan,"London, England",male
8815842,256039732,240684,djMax,Max Metral,"Boston, MA",male
8815842,256040170,7952216,cristiandan,Cristian Dan,"London, England",male
8815842,285859377,635591,mightyiam,"Shahar ""Dawn"" Or","Chiang Mai, Thailand",male
8815842,289311543,990676,Budry,Ondřej Záruba,,male
8815842,289409967,730419,badeball,Jonas Amundsen,"Oslo, Norway",male
8815842,291398576,16700996,shai32,Shai,,male
8815842,291399497,635591,mightyiam,"Shahar ""Dawn"" Or","Chiang Mai, Thailand",male
8815842,291400969,16700996,shai32,Shai,,male
8815842,305423659,9800850,Andarist,Mateusz Burzyński,"Wrocław, Poland",male
8815842,318910849,2831444,clayne11,Curtis Layne,"San Francisco, USA",male
8815842,324931792,486224,lukescott,Luke Scott,,male
8815842,325069898,21679,Laurian,Laurian Gridinoc,Cyberspace,male
